	name	rating	reviews	company_type	Head_Quarters	Company_Age	No_of_Employee
441	Wipro	3.9	(26.1k Reviews)	Public	Bangalore/Bengaluru,Karnataka + 223 more	77 years old	1 Lakh+ Employees (India)
442	Capgemini	3.9	(22.1k Reviews)	Public	Paris + 75 more	55 years old	1 Lakh+ Employees (India)
443	Tech Mahindra	3.8	(20.1k Reviews)	Public	Pune,Maharashtra + 203 more	36 years old	50k-1 Lakh Employees (India)
444	Genpact	4.0	(19.6k Reviews)	Public	New York,New York + 62 more	25 years old	50k-1 Lakh Employees (India)
445	HCL Technologies	3.9	(16.8k Reviews)	Public	Noida,Uttar Pradesh + 135 more	31 years old	1 Lakh+ Employees (India)
446	Axis Bank	3.9	(17.8k Reviews)	Public	Mumbai,Maharashtra + 1032 more	29 years old	1 Lakh+ Employees (India)
447	Amazon	4.2	(16k Reviews)	Public	Seattle,Washington + 341 more	28 years old	1 Lakh+ Employees (India)
448	IBM	4.2	(20.3k Reviews)	Public	Armonk,New York + 116 more	111 years old	1 Lakh+ Employees (India)
449	Concentrix Corpo...	4.1	(14.5k Reviews)	Public	Fremont,California + 66 more	39 years old	10k-50k Employees (India)
450	Larsen & Toubro ...	4.1	(23.4k Reviews)	Public	Mumbai,Maharashtra + 517 more	84 years old	10k-50k Employees (India)
451	Reliance jio	4.0	(13.9k Reviews)	Public	Navi Mumbai,Maharashtra + 936 more	15 years old	50k-1 Lakh Employees (India)
452	Vodafone Idea	4.3	(13.5k Reviews)	Public	Gandhinagar,Gujrat + 558 more	4 years old	10k-50k Employees (India)
453	HDB Financial Se...	4.0	(12.5k Reviews)	Private	Ahmedabad,Gujrat + 741 more	15 years old	1 Lakh+ Employees (India)
454	Teleperformance	3.6	(13.5k Reviews)	Private	Paris + 117 more	44 years old	50k-1 Lakh Employees (India)
455	Kotak Mahindra B...	3.9	(12.9k Reviews)	Public	Mumbai,Maharashtra + 464 more	19 years old	50k-1 Lakh Employees (India)
456	Bharti Airtel	4.1	(12.2k Reviews)	Public	Gurgaon/Gurugram,Haryana + 481 more	27 years old	10k-50k Employees (India)
457	Reliance Industr...	4.1	(39.8k Reviews)	Public	Navi Mumbai,Maharashtra + 449 more	49 years old	1 Lakh+ Employees (India)
458	Deloitte	4.1	(9.6k Reviews)	Private	New York,New York + 132 more	177 years old	50k-1 Lakh Employees (India)
459	Tata Motors	4.0	(11.7k Reviews)	Public	Pune,Maharashtra + 382 more	77 years old	10k-50k Employees (India)
460	Reliance Retail	4.1	(13.7k Reviews)	Private	Navi Mumbai,Maharashtra + 570 more	16 years old	1 Lakh+ Employees (India)
461	WNS	3.7	(6.5k Reviews)	Private	Mumbai,Maharashtra + 21 more	26 years old	10k-50k Employees (India)
462	IndusInd Bank	3.8	(6.5k Reviews)	Public	Gurgaon/Gurugram,Haryana + 544 more	28 years old	10k-50k Employees (India)
463	Mahindra & Mahin...	3.9	(36.9k Reviews)	Public	Mumbai,Maharashtra + 397 more	77 years old	1 Lakh+ Employees (India)
464	Flipkart	4.2	(10.3k Reviews)	Public	Bangalore,Karnataka + 409 more	15 years old	50k-1 Lakh Employees (India)
465	DXC Technology	3.9	(6.8k Reviews)	Public	Minato,Tokyo + 55 more	5 years old	10k-50k Employees (India)
466	DXC Technology	3.9	(6.8k Reviews)	Public	Minato,Tokyo + 55 more	5 years old	10k-50k Employees (India)
467	Hinduja Global S...	4.0	(5.9k Reviews)	Public	Bangalore/Bengaluru,Karnataka + 74 more	22 years old	10k-50k Employees (India)
468	DXC Technology	3.9	(6.8k Reviews)	Public	Minato,Tokyo + 55 more	5 years old	10k-50k Employees (India)
469	Hinduja Global S...	4.0	(5.9k Reviews)	Public	Bangalore/Bengaluru,Karnataka + 74 more	22 years old	10k-50k Employees (India)
470	Ernst & Young	3.9	(7k Reviews)	Private	London + 70 more	20 years old	50k-1 Lakh Employees (India)
471	DXC Technology	3.9	(6.8k Reviews)	Public	Minato,Tokyo + 55 more	5 years old	10k-50k Employees (India)
472	Hinduja Global S...	4.0	(5.9k Reviews)	Public	Bangalore/Bengaluru,Karnataka + 74 more	22 years old	10k-50k Employees (India)
473	Ernst & Young	3.9	(7k Reviews)	Private	London + 70 more	20 years old	50k-1 Lakh Employees (India)
474	Maruti Suzuki	4.1	(5.6k Reviews)	Public	New Delhi,Delhi + 373 more	39 years old	10k-50k Employees (India)
475	DXC Technology	3.9	(6.8k Reviews)	Public	Minato,Tokyo + 55 more	5 years old	10k-50k Employees (India)
476	Hinduja Global S...	4.0	(5.9k Reviews)	Public	Bangalore/Bengaluru,Karnataka + 74 more	22 years old	10k-50k Employees (India)
477	Ernst & Young	3.9	(7k Reviews)	Private	London + 70 more	20 years old	50k-1 Lakh Employees (India)
478	Maruti Suzuki	4.1	(5.6k Reviews)	Public	New Delhi,Delhi + 373 more	39 years old	10k-50k Employees (India)
479	Infosys BPM	4.0	(5.5k Reviews)	Bangalore/Bengaluru,Karnataka + 45 more	20 years old	10k-50k Employees (India)	
480	DXC Technology	3.9	(6.8k Reviews)	Public	Minato,Tokyo + 55 more	5 years old	10k-50k Employees (India)
481	Hinduja Global S...	4.0	(5.9k Reviews)	Public	Bangalore/Bengaluru,Karnataka + 74 more	22 years old	10k-50k Employees (India)
482	Ernst & Young	3.9	(7k Reviews)	Private	London + 70 more	20 years old	50k-1 Lakh Employees (India)
483	Maruti Suzuki	4.1	(5.6k Reviews)	Public	New Delhi,Delhi + 373 more	39 years old	10k-50k Employees (India)
484	Infosys BPM	4.0	(5.5k Reviews)	Bangalore/Bengaluru,Karnataka + 45 more	20 years old	10k-50k Employees (India)	
485	BYJU'S	3.6	(9.8k Reviews)	Private	Bangalore,Karnataka + 161 more	11 years old	1k-5k Employees (India)
486	DXC Technology	3.9	(6.8k Reviews)	Public	Minato,Tokyo + 55 more	5 years old	10k-50k Employees (India)
487	Hinduja Global S...	4.0	(5.9k Reviews)	Public	Bangalore/Bengaluru,Karnataka + 74 more	22 years old	10k-50k Employees (India)
488	Ernst & Young	3.9	(7k Reviews)	Private	London + 70 more	20 years old	50k-1 Lakh Employees (India)
489	Maruti Suzuki	4.1	(5.6k Reviews)	Public	New Delhi,Delhi + 373 more	39 years old	10k-50k Employees (India)
490	Infosys BPM	4.0	(5.5k Reviews)	Bangalore/Bengaluru,Karnataka + 45 more	20 years old	10k-50k Employees (India)	
491	BYJU'S	3.6	(9.8k Reviews)	Private	Bangalore,Karnataka + 161 more	11 years old	1k-5k Employees (India)
492	HSBC	4.1	(5.6k Reviews)	Private	Pune,Maharashtra + 53 more	20 years old	10k-50k Employees (India)
493	DXC Technology	3.9	(6.8k Reviews)	Public	Minato,Tokyo + 55 more	5 years old	10k-50k Employees (India)
494	Hinduja Global S...	4.0	(5.9k Reviews)	Public	Bangalore/Bengaluru,Karnataka + 74 more	22 years old	10k-50k Employees (India)
495	Ernst & Young	3.9	(7k Reviews)	Private	London + 70 more	20 years old	50k-1 Lakh Employees (India)
496	Maruti Suzuki	4.1	(5.6k Reviews)	Public	New Delhi,Delhi + 373 more	39 years old	10k-50k Employees (India)
497	Infosys BPM	4.0	(5.5k Reviews)	Bangalore/Bengaluru,Karnataka + 45 more	20 years old	10k-50k Employees (India)	
498	BYJU'S	3.6	(9.8k Reviews)	Private	Bangalore,Karnataka + 161 more	11 years old	1k-5k Employees (India)
499	HSBC	4.1	(5.6k Reviews)	Private	Pune,Maharashtra + 53 more	20 years old	10k-50k Employees (India)
500	Ericsson	4.3	(5.3k Reviews)	Private	Stockholm,Stockholm County + 130 more	146 years old	10k-50k Employees (India)
501	DXC Technology	3.9	(6.8k Reviews)	Public	Minato,Tokyo + 55 more	5 years old	10k-50k Employees (India)
502	Hinduja Global S...	4.0	(5.9k Reviews)	Public	Bangalore/Bengaluru,Karnataka + 74 more	22 years old	10k-50k Employees (India)
503	Ernst & Young	3.9	(7k Reviews)	Private	London + 70 more	20 years old	50k-1 Lakh Employees (India)
504	Maruti Suzuki	4.1	(5.6k Reviews)	Public	New Delhi,Delhi + 373 more	39 years old	10k-50k Employees (India)
505	Infosys BPM	4.0	(5.5k Reviews)	Bangalore/Bengaluru,Karnataka + 45 more	20 years old	10k-50k Employees (India)	
506	BYJU'S	3.6	(9.8k Reviews)	Private	Bangalore,Karnataka + 161 more	11 years old	1k-5k Employees (India)
507	HSBC	4.1	(5.6k Reviews)	Private	Pune,Maharashtra + 53 more	20 years old	10k-50k Employees (India)
508	Ericsson	4.3	(5.3k Reviews)	Private	Stockholm,Stockholm County + 130 more	146 years old	10k-50k Employees (India)
509	Bajaj Finserv	4.1	(4.9k Reviews)	Public	Pune,Maharashtra + 638 more	15 years old	10k-50k Employees (India)
510	DXC Technology	3.9	(6.8k Reviews)	Public	Minato,Tokyo + 55 more	5 years old	10k-50k Employees (India)
511	Hinduja Global S...	4.0	(5.9k Reviews)	Public	Bangalore/Bengaluru,Karnataka + 74 more	22 years old	10k-50k Employees (India)
512	Ernst & Young	3.9	(7k Reviews)	Private	London + 70 more	20 years old	50k-1 Lakh Employees (India)
513	Maruti Suzuki	4.1	(5.6k Reviews)	Public	New Delhi,Delhi + 373 more	39 years old	10k-50k Employees (India)
514	Infosys BPM	4.0	(5.5k Reviews)	Bangalore/Bengaluru,Karnataka + 45 more	20 years old	10k-50k Employees (India)	
515	BYJU'S	3.6	(9.8k Reviews)	Private	Bangalore,Karnataka + 161 more	11 years old	1k-5k Employees (India)
516	HSBC	4.1	(5.6k Reviews)	Private	Pune,Maharashtra + 53 more	20 years old	10k-50k Employees (India)
517	Ericsson	4.3	(5.3k Reviews)	Private	Stockholm,Stockholm County + 130 more	146 years old	10k-50k Employees (India)
518	Bajaj Finserv	4.1	(4.9k Reviews)	Public	Pune,Maharashtra + 638 more	15 years old	10k-50k Employees (India)
519	Conneqt Business...	3.8	(4.8k Reviews)	Private	Mumbai,Maharashtra + 151 more	20 years old	10k-50k Employees (India)
520	DXC Technology	3.9	(6.8k Reviews)	Public	Minato,Tokyo + 55 more	5 years old	10k-50k Employees (India)
521	Hinduja Global S...	4.0	(5.9k Reviews)	Public	Bangalore/Bengaluru,Karnataka + 74 more	22 years old	10k-50k Employees (India)
522	Ernst & Young	3.9	(7k Reviews)	Private	London + 70 more	20 years old	50k-1 Lakh Employees (India)
523	Maruti Suzuki	4.1	(5.6k Reviews)	Public	New Delhi,Delhi + 373 more	39 years old	10k-50k Employees (India)
524	Infosys BPM	4.0	(5.5k Reviews)	Bangalore/Bengaluru,Karnataka + 45 more	20 years old	10k-50k Employees (India)	
525	BYJU'S	3.6	(9.8k Reviews)	Private	Bangalore,Karnataka + 161 more	11 years old	1k-5k Employees (India)
526	HSBC	4.1	(5.6k Reviews)	Private	Pune,Maharashtra + 53 more	20 years old	10k-50k Employees (India)
527	Ericsson	4.3	(5.3k Reviews)	Private	Stockholm,Stockholm County + 130 more	146 years old	10k-50k Employees (India)
528	Bajaj Finserv	4.1	(4.9k Reviews)	Public	Pune,Maharashtra + 638 more	15 years old	10k-50k Employees (India)
529	Conneqt Business...	3.8	(4.8k Reviews)	Private	Mumbai,Maharashtra + 151 more	20 years old	10k-50k Employees (India)
530	IDFC FIRST Bank	4.0	(4.8k Reviews)	Public	Mumbai,Maharashtra + 362 more	4 years old	10k-50k Employees (India)
531	DXC Technology	3.9	(6.8k Reviews)	Public	Minato,Tokyo + 55 more	5 years old	10k-50k Employees (India)
532	Hinduja Global S...	4.0	(5.9k Reviews)	Public	Bangalore/Bengaluru,Karnataka + 74 more	22 years old	10k-50k Employees (India)
533	Ernst & Young	3.9	(7k Reviews)	Private	London + 70 more	20 years old	50k-1 Lakh Employees (India)
534	Maruti Suzuki	4.1	(5.6k Reviews)	Public	New Delhi,Delhi + 373 more	39 years old	10k-50k Employees (India)
535	Infosys BPM	4.0	(5.5k Reviews)	Bangalore/Bengaluru,Karnataka + 45 more	20 years old	10k-50k Employees (India)	
536	BYJU'S	3.6	(9.8k Reviews)	Private	Bangalore,Karnataka + 161 more	11 years old	1k-5k Employees (India)
537	HSBC	4.1	(5.6k Reviews)	Private	Pune,Maharashtra + 53 more	20 years old	10k-50k Employees (India)
538	Ericsson	4.3	(5.3k Reviews)	Private	Stockholm,Stockholm County + 130 more	146 years old	10k-50k Employees (India)
539	Bajaj Finserv	4.1	(4.9k Reviews)	Public	Pune,Maharashtra + 638 more	15 years old	10k-50k Employees (India)
540	Conneqt Business...	3.8	(4.8k Reviews)	Private	Mumbai,Maharashtra + 151 more	20 years old	10k-50k Employees (India)
541	IDFC FIRST Bank	4.0	(4.8k Reviews)	Public	Mumbai,Maharashtra + 362 more	4 years old	10k-50k Employees (India)
542	Dr. Reddy's	4.2	(4.8k Reviews)	Public	Hyderabad/Secunderabad,Telangana + 128 more	36 years old	10k-50k Employees (India)
543	DXC Technology	3.9	(6.8k Reviews)	Public	Minato,Tokyo + 55 more	5 years old	10k-50k Employees (India)
544	Hinduja Global S...	4.0	(5.9k Reviews)	Public	Bangalore/Bengaluru,Karnataka + 74 more	22 years old	10k-50k Employees (India)
545	Ernst & Young	3.9	(7k Reviews)	Private	London + 70 more	20 years old	50k-1 Lakh Employees (India)
546	Maruti Suzuki	4.1	(5.6k Reviews)	Public	New Delhi,Delhi + 373 more	39 years old	10k-50k Employees (India)
547	Infosys BPM	4.0	(5.5k Reviews)	Bangalore/Bengaluru,Karnataka + 45 more	20 years old	10k-50k Employees (India)	
548	BYJU'S	3.6	(9.8k Reviews)	Private	Bangalore,Karnataka + 161 more	11 years old	1k-5k Employees (India)
549	HSBC	4.1	(5.6k Reviews)	Private	Pune,Maharashtra + 53 more	20 years old	10k-50k Employees (India)
550	Ericsson	4.3	(5.3k Reviews)	Private	Stockholm,Stockholm County + 130 more	146 years old	10k-50k Employees (India)
551	Bajaj Finserv	4.1	(4.9k Reviews)	Public	Pune,Maharashtra + 638 more	15 years old	10k-50k Employees (India)
552	Conneqt Business...	3.8	(4.8k Reviews)	Private	Mumbai,Maharashtra + 151 more	20 years old	10k-50k Employees (India)
553	IDFC FIRST Bank	4.0	(4.8k Reviews)	Public	Mumbai,Maharashtra + 362 more	4 years old	10k-50k Employees (India)
554	Dr. Reddy's	4.2	(4.8k Reviews)	Public	Hyderabad/Secunderabad,Telangana + 128 more	36 years old	10k-50k Employees (India)
555	Startek	3.5	(4.6k Reviews)	Public	Mumbai,Maharashtra + 50 more	5 years old	5k-10k Employees (India)
556	DXC Technology	3.9	(6.8k Reviews)	Public	Minato,Tokyo + 55 more	5 years old	10k-50k Employees (India)
557	Hinduja Global S...	4.0	(5.9k Reviews)	Public	Bangalore/Bengaluru,Karnataka + 74 more	22 years old	10k-50k Employees (India)
558	Ernst & Young	3.9	(7k Reviews)	Private	London + 70 more	20 years old	50k-1 Lakh Employees (India)
559	Maruti Suzuki	4.1	(5.6k Reviews)	Public	New Delhi,Delhi + 373 more	39 years old	10k-50k Employees (India)
560	Infosys BPM	4.0	(5.5k Reviews)	Bangalore/Bengaluru,Karnataka + 45 more	20 years old	10k-50k Employees (India)	
561	BYJU'S	3.6	(9.8k Reviews)	Private	Bangalore,Karnataka + 161 more	11 years old	1k-5k Employees (India)
562	HSBC	4.1	(5.6k Reviews)	Private	Pune,Maharashtra + 53 more	20 years old	10k-50k Employees (India)
563	Ericsson	4.3	(5.3k Reviews)	Private	Stockholm,Stockholm County + 130 more	146 years old	10k-50k Employees (India)
564	Bajaj Finserv	4.1	(4.9k Reviews)	Public	Pune,Maharashtra + 638 more	15 years old	10k-50k Employees (India)
565	Conneqt Business...	3.8	(4.8k Reviews)	Private	Mumbai,Maharashtra + 151 more	20 years old	10k-50k Employees (India)
566	IDFC FIRST Bank	4.0	(4.8k Reviews)	Public	Mumbai,Maharashtra + 362 more	4 years old	10k-50k Employees (India)
567	Dr. Reddy's	4.2	(4.8k Reviews)	Public	Hyderabad/Secunderabad,Telangana + 128 more	36 years old	10k-50k Employees (India)
568	Startek	3.5	(4.6k Reviews)	Public	Mumbai,Maharashtra + 50 more	5 years old	5k-10k Employees (India)
569	Mphasis	3.8	(4.6k Reviews)	Public	Bangalore/Bengaluru,Karnataka + 41 more	24 years old	10k-50k Employees (India)
570	DXC Technology	3.9	(6.8k Reviews)	Public	Minato,Tokyo + 55 more	5 years old	10k-50k Employees (India)
571	Hinduja Global S...	4.0	(5.9k Reviews)	Public	Bangalore/Bengaluru,Karnataka + 74 more	22 years old	10k-50k Employees (India)
572	Ernst & Young	3.9	(7k Reviews)	Private	London + 70 more	20 years old	50k-1 Lakh Employees (India)
573	Maruti Suzuki	4.1	(5.6k Reviews)	Public	New Delhi,Delhi + 373 more	39 years old	10k-50k Employees (India)
574	Infosys BPM	4.0	(5.5k Reviews)	Bangalore/Bengaluru,Karnataka + 45 more	20 years old	10k-50k Employees (India)	
575	BYJU'S	3.6	(9.8k Reviews)	Private	Bangalore,Karnataka + 161 more	11 years old	1k-5k Employees (India)
576	HSBC	4.1	(5.6k Reviews)	Private	Pune,Maharashtra + 53 more	20 years old	10k-50k Employees (India)
577	Ericsson	4.3	(5.3k Reviews)	Private	Stockholm,Stockholm County + 130 more	146 years old	10k-50k Employees (India)
578	Bajaj Finserv	4.1	(4.9k Reviews)	Public	Pune,Maharashtra + 638 more	15 years old	10k-50k Employees (India)
579	Conneqt Business...	3.8	(4.8k Reviews)	Private	Mumbai,Maharashtra + 151 more	20 years old	10k-50k Employees (India)
580	IDFC FIRST Bank	4.0	(4.8k Reviews)	Public	Mumbai,Maharashtra + 362 more	4 years old	10k-50k Employees (India)
581	Dr. Reddy's	4.2	(4.8k Reviews)	Public	Hyderabad/Secunderabad,Telangana + 128 more	36 years old	10k-50k Employees (India)
582	Startek	3.5	(4.6k Reviews)	Public	Mumbai,Maharashtra + 50 more	5 years old	5k-10k Employees (India)
583	Mphasis	3.8	(4.6k Reviews)	Public	Bangalore/Bengaluru,Karnataka + 41 more	24 years old	10k-50k Employees (India)
584	Sutherland Globa...	3.9	(4.9k Reviews)	Private	Pittsford,New York + 41 more	36 years old	10k-50k Employees (India)
585	DXC Technology	3.9	(6.8k Reviews)	Public	Minato,Tokyo + 55 more	5 years old	10k-50k Employees (India)
586	Hinduja Global S...	4.0	(5.9k Reviews)	Public	Bangalore/Bengaluru,Karnataka + 74 more	22 years old	10k-50k Employees (India)
587	Ernst & Young	3.9	(7k Reviews)	Private	London + 70 more	20 years old	50k-1 Lakh Employees (India)
588	Maruti Suzuki	4.1	(5.6k Reviews)	Public	New Delhi,Delhi + 373 more	39 years old	10k-50k Employees (India)
589	Infosys BPM	4.0	(5.5k Reviews)	Bangalore/Bengaluru,Karnataka + 45 more	20 years old	10k-50k Employees (India)	
590	BYJU'S	3.6	(9.8k Reviews)	Private	Bangalore,Karnataka + 161 more	11 years old	1k-5k Employees (India)
591	HSBC	4.1	(5.6k Reviews)	Private	Pune,Maharashtra + 53 more	20 years old	10k-50k Employees (India)
592	Ericsson	4.3	(5.3k Reviews)	Private	Stockholm,Stockholm County + 130 more	146 years old	10k-50k Employees (India)
593	Bajaj Finserv	4.1	(4.9k Reviews)	Public	Pune,Maharashtra + 638 more	15 years old	10k-50k Employees (India)
